Function Number,Run Number,Error,Time
23,20,4758.719617449295,320.5504901409149
23,21,5097.757393509412,325.6520059108734
23,22,4498.574358698945,332.88668155670166
23,23,5400.365543546266,325.80019450187683
23,24,3673.4643128558773,327.5085983276367
23,25,5252.680712457215,322.3128490447998
23,26,4133.888462786982,325.4665594100952
23,27,4119.253064758347,333.23676109313965
23,28,4494.710091602879,332.3771414756775
23,29,5234.351268658728,336.1848375797272
23,30,4562.782546306825,330.61107420921326
24,1,266.6394688827861,557.196088552475
24,2,268.2962255801997,550.0559644699097
24,3,275.5170358354462,561.849776506424
24,4,269.33924298372995,551.8225135803223
24,5,281.58825137910367,549.2158300876617
24,6,278.7553679431812,553.5698878765106
24,7,280.1283598589812,552.2782979011536
24,8,265.8345857233039,558.6032333374023
24,9,282.3010612239734,547.0570287704468
24,10,283.8714715803692,546.7449753284454
24,11,278.9765263680815,533.894350528717
24,12,280.732162175158,555.9707608222961
24,13,275.6494196409376,557.8526840209961
24,14,277.7745242490771,551.5386168956757
24,15,288.04574434680217,558.9964337348938
24,16,276.83291757039456,554.4292440414429
24,17,278.8356517767909,552.9861524105072
24,18,268.3507235382456,551.7345488071442
24,19,273.88357144976203,568.0746836662292
24,20,270.9371541591522,551.2983713150024
24,21,273.2441499904321,552.5140268802643
24,22,260.20183620593957,551.8723692893982
24,23,265.1082553214587,553.2176778316498
24,24,283.6804297170497,550.7145531177521
24,25,273.19654079933525,543.2487759590149
24,26,278.7657868344436,535.030032157898
24,27,281.689794285124,559.0592496395111
24,28,276.5540750268592,544.5576257705688
24,29,272.7554324680343,544.5369100570679
24,30,261.0885784527359,538.7527987957001
25,1,272.86641847356213,552.7654683589935
25,2,283.7002597133551,552.0649816989899
25,3,281.1573525235053,549.4052324295044
25,4,292.4310193413221,542.1815519332886
25,5,286.7868505450465,553.907984495163
25,6,290.8003026137428,545.2450664043427
25,7,294.7719136273863,554.8593213558197
25,8,288.15843097296056,555.5267353057861
25,9,291.41464388582085,559.2530264854431
25,10,289.9169951265567,559.0116248130798
25,11,289.1826726671645,549.7736690044403
25,12,297.06239358939774,556.3300602436066
25,13,287.25223856697085,556.8237779140472
25,14,295.11351877339985,560.401430606842
25,15,289.9692297902152,782.5694365501404
25,16,287.7954979709441,621.4496192932129
25,17,292.6434629013115,819.8928899765015
25,18,306.43860528912705,921.2262468338013
25,19,289.649606981279,965.2294991016388
25,20,292.03237168343276,570.0271077156067
25,21,284.46997125261896,552.5945749282837
25,22,290.4686200645367,549.9402735233307
25,23,290.14437522845947,552.052072763443
25,24,291.83503200767177,542.9162981510162
25,25,300.81206460250837,569.0973019599915
25,26,290.6784361444752,557.4783487319946
25,27,298.88495807601635,563.2152590751648
25,28,300.4384593586724,564.1748423576355
25,29,287.0030114174831,541.5885052680969
25,30,286.1057138556448,571.8087999820709
26,1,200.13476361991297,682.1137416362762
26,2,200.10966284116716,679.3296179771423
26,3,200.22125179208024,678.2617111206055
26,4,200.07341615437144,676.5430815219879
26,5,200.1548179868223,678.9627113342285
26,6,200.17476798018834,681.0803911685944
26,7,200.08267348459935,696.6464831829071
26,8,200.18894555727934,679.6766166687012
26,9,359.85644760454716,644.5400750637054
26,10,377.6165443820473,642.8587875366211
26,11,200.1097715184269,685.0153295993805
26,12,200.10682440085952,688.5701079368591
26,13,200.07916064539813,681.4916527271271
26,14,200.11182850113914,676.6923532485962
26,15,200.11110582080528,686.2109508514404
26,16,200.0588499548678,674.0210537910461
26,17,200.10598362130054,691.1958825588226
26,18,200.10665882669832,684.9021410942078
26,19,200.13921847981737,675.8092920780182
26,20,200.06195867771203,686.7101564407349
26,21,369.3207968606057,642.0512342453003
26,22,200.08752313513673,684.4494698047638
26,23,200.1340074038087,682.7752983570099
26,24,200.12868228658908,682.3915431499481
26,25,367.7123710056819,649.1935102939606
26,26,200.20762792969117,676.483315706253
26,27,200.14994981312998,675.8844685554504
26,28,372.4666454067783,626.2448654174805
26,29,200.13309263278006,681.0097436904907
26,30,200.0971125591741,681.8141460418701
27,1,1056.5588702791147,638.7245588302612
27,2,1053.7568712076577,622.0149123668671
27,3,1104.9491482053095,614.1406750679016
27,4,1065.6167022503114,641.4391710758209
27,5,972.1566105008842,616.9725365638733
27,6,977.3157375234114,628.0450463294983
27,7,1018.2454031905954,612.0217549800873
27,8,1021.4983830392457,638.5701098442078
27,9,1105.379773650926,614.6801686286926
27,10,927.5193877138736,635.5163812637329
27,11,990.1185400416575,618.0673251152039
27,12,1012.427396267025,611.0914161205292
27,13,1083.3921201760704,623.7997446060181
27,14,1032.5148816298902,625.1284992694855
27,15,1068.9175836772383,618.7596731185913
27,16,969.1741034795955,625.8676071166992
27,17,989.5602735766179,616.6781737804413
27,18,1087.2882279311725,623.104469537735
27,19,1027.4621135873904,616.8867993354797
27,20,944.461033209423,618.9564118385315
27,21,964.0197948013497,625.0411117076874
27,22,1104.3699519536294,637.8877351284027
27,23,1105.330275855309,647.3401291370392
27,24,952.4072303723219,633.0313551425934
27,25,1049.1644892273334,637.2623913288116
27,26,1076.4654029034182,615.0945119857788
27,27,981.9841775014461,626.1867573261261
27,28,993.5863568837967,620.713531255722
27,29,1132.0128420369292,621.2729353904724
27,30,1096.3052428131468,621.4185988903046
28,1,300.00000000000045,393.60781693458557
28,2,300.00000000000045,389.2519905567169
28,3,300.00000000000045,392.7876629829407
28,4,300.00000000000045,391.3170962333679
28,5,300.00000000000045,394.39025926589966
28,6,300.00000000000045,391.1482241153717
28,7,300.00000000000045,396.1602988243103
28,8,300.00000000000045,391.6478581428528
28,9,300.0000000000002,394.0987343788147
28,10,300.00000000000045,392.0218315124512
28,11,300.00000000000045,399.83688163757324
28,12,300.00000000000045,386.63366198539734
28,13,300.00000000000045,388.94026589393616
28,14,300.00000000000045,392.6363272666931
28,15,300.00000000000045,395.35217690467834
28,16,300.00000000000045,391.0107772350311
28,17,300.00000000000045,391.8326504230499
28,18,300.00000000000045,390.70019483566284
28,19,300.00000000000045,393.13100719451904
28,20,300.00000000000045,390.2606222629547
28,21,300.00000000000045,394.1005120277405
28,22,300.00000000000045,391.99822783470154
28,23,300.00000000000045,390.5223159790039
28,24,300.00000000000045,391.7846872806549
28,25,300.00000000000045,396.1114852428436
28,26,300.00000000000045,391.34196162223816
28,27,300.00000000000045,391.59107518196106
28,28,300.00000000000045,395.3627665042877
28,29,300.00000000000045,389.8461215496063
28,30,300.00000000000045,392.09312868118286
